"student_id","first_name","last_name","type_id_number","identification_number","date_of_birth","email","address","gender","nationality","country_code","phone_number","program","state_program","current_semester","Number_of_credits_approved","credits_remaining","GPA","enrollment_date","student_status","advisor_id","advisor_name","scholarship","payment_status","academic_standing","course_load","marital_status","library_books_borrowed"
"STU000790","Nicholas","Frederick","CC","5549776663","2000-07-16","nicholas.frederick@university.edu.co","077 Anthony Pike, Elizabethmouth, GA 35587","Male","Colombia","+57","3469781586","Psychology","Enrolled","5","83","66","4.095756945954639","2021-04-15","Active","ADV0029","Melissa Mills","False","Pending","Good","15","Single","0"
"STU000791","Christina","Pitts","TI","6143615155","2009-01-26","christina.pitts@university.edu.co","PSC 3319, Box 4125, APO AP 24481","Female","Colombia","+57","3590924949","Accounting","Withdrawn","4","90","74","3.8074212090801636","2024-01-12","Inactive","ADV0040","Shawna Velazquez","False","Pending","Average","16","Divorced","3"
"STU000792","Priscilla","Petersen","CC","6251959382","2006-02-13","priscilla.petersen@university.edu.co","24499 Watson Viaduct, East Sonia, VT 27141","Female","Colombia","+57","3403756460","Pharmacy","Withdrawn","3","53","116","4.213932057826443","2022-02-04","Inactive","ADV0008","Tara Bauer","False","Late","Good","20","Single","2"
"STU000793","David","King","CC","1368367438","2000-11-22","david.king@university.edu.co","4547 William Skyway Apt. 696, Danaport, WV 84645","Male","Mexico","+52","4633298417","Medicine","Withdrawn","4","68","79","3.371650647540466","2024-03-21","Inactive","ADV0024","Sheila Smith","False","Paid","Average","20","Single","3"
"STU000794","Jenna","Dominguez","CC","2923590961","2005-10-08","jenna.dominguez@university.edu.co","22535 Alexis Mills, West Stanley, AL 94137","Female","Colombia","+57","3368417827","Biotechnology","Enrolled","5","89","81","3.9229588386780248","2021-07-19","Active","ADV0010","Janice Padilla","False","Late","Average","17","Single","6"
"STU000795","Christian","King","CC","9354714088","2005-12-30","christian.king@university.edu.co","3804 Isabel Rapid Apt. 062, Owenfurt, WV 57606","Male","Colombia","+57","3804391408","International Relations","Suspended","5","108","59","3.139446157458849","2024-12-14","Inactive","ADV0026","Phillip Green","False","Late","Average","17","Single","4"
"STU000796","Loretta","Page","CC","1444561801","2000-04-30","loretta.page@university.edu.co","497 Molly Islands Apt. 630, Mckenziestad, VI 18872","Other","Colombia","+57","3128832385","Sociology","Enrolled","8","143","0","3.6821824405840498","2024-10-15","Active","ADV0001","Shelby Shea","False","Late","Average","18","Single","3"
"STU000797","John","Arnold","CC","2789686344","2005-10-28","john.arnold@university.edu.co","337 John Lane, South Debbieside, FL 76792","Male","Colombia","+57","3352099463","Civil Engineering","Enrolled","3","66","78","3.176247674232043","2023-10-21","Active","ADV0024","Angela Walker","False","Late","Average","19","Married","2"
"STU000798","David","Schmidt","CC","8677635833","2007-09-24","david.schmidt@university.edu.co","60333 Mcguire Spring, Lake Alfredborough, UT 23887","Male","Spain","+34","7902739340","Information Technology","Enrolled","5","108","69","3.393047946595447","2022-10-24","Active","ADV0033","Karen Thompson","False","Pending","Average","16","Single","3"
"STU000799","Jennifer","Blevins","CC","5293412514","2000-05-29","jennifer.blevins@university.edu.co","2186 Laura Branch Apt. 642, Mooreshire, ND 43981","Female","Colombia","+57","3657392625","Psychology","Withdrawn","6","106","46","2.8419296523591924","2023-09-19","Inactive","ADV0011","Jeremy Wiley","False","Late","Poor","18","Married","2"
"STU000800","Gregory","Young","CC","8262770102","2007-06-21","gregory.young@university.edu.co","1852 Jennifer Flats Apt. 769, East Jessica, TN 24632","Male","Colombia","+57","3970625307","History","Withdrawn","5","95","50","3.5506870878690524","2021-05-14","Inactive","ADV0047","John Rocha","False","Paid","Average","18","Single","8"
"STU000801","Katie","Roberts","CC","3771468715","2007-08-08","katie.roberts@university.edu.co","000 Smith Lock Apt. 341, South Stephen, KY 27955","Female","Colombia","+57","3884970616","Software Engineering","Enrolled","5","88","73","3.1469734092777766","2021-05-05","Active","ADV0039","Margaret Underwood","False","Late","Average","19","Divorced","3"
"STU000802","Michael","Wilson","CC","6088541461","2000-04-26","michael.wilson@university.edu.co","76077 Victoria Alley Suite 057, Jonesstad, AK 41853","Male","Colombia","+57","3784227288","Music","Suspended","1","36","106","4.077099533755045","2024-10-06","Inactive","ADV0036","Margaret Harris","False","Pending","Good","17","Single","0"
"STU000803","Katie","Holland","CC","7550378080","1999-12-12","katie.holland@university.edu.co","283 Thomas Burgs Apt. 651, Edwardview, ID 74059","Female","Colombia","+57","3595626338","Graphic Design","Suspended","4","71","102","3.5395268019218027","2024-03-12","Inactive","ADV0028","Paul Taylor","False","Late","Average","15","Single","2"
"STU000804","Justin","Stewart","TI","1960502898","2008-11-29","justin.stewart@university.edu.co","3672 Burns Junctions Apt. 286, Bakertown, AK 04932","Male","Colombia","+57","3632953896","Music","Enrolled","7","138","42","3.430907755595414","2021-10-25","Active","ADV0002","Dan Carter PhD","False","Late","Average","19","Single","3"
"STU000805","Kevin","Ortiz","TI","5662285982","2009-04-02","kevin.ortiz@university.edu.co","Unit 2339 Box 5473, DPO AP 65230","Male","Spain","+34","6960382125","Graphic Design","Suspended","1","15","150","4.3057529153905545","2024-04-20","Inactive","ADV0048","Jesse Jones","False","Paid","Good","17","Single","3"
"STU000806","Katherine","Allen","CC","859511904","2002-05-25","katherine.allen@university.edu.co","04774 Henderson Burgs, South Alicia, DC 11779","Female","Colombia","+57","3668767440","Data Science","Enrolled","4","72","105","3.210593336928366","2024-04-21","Active","ADV0017","Jeffrey Warren","False","Pending","Average","17","Single","3"
"STU000807","Adam","West","TI","5006348808","2008-11-12","adam.west@university.edu.co","5297 Rodriguez Square, North Kelly, TX 43640","Other","USA","+1","2624766257","History","Withdrawn","5","96","59","3.7019847364009086","2022-09-18","Inactive","ADV0045","Ann Ortiz","False","Paid","Average","18","Married","1"
"STU000808","Kelsey","Conway","TI","5535133071","2008-03-04","kelsey.conway@university.edu.co","Unit 4168 Box 3839, DPO AA 99927","Female","Colombia","+57","3870739317","Industrial Engineering","Enrolled","5","90","77","4.53222162060443","2021-07-08","Active","ADV0038","Mary Dean","True","Pending","Excellent","19","Single","3"
"STU000809","Erika","Reyes","CC","7928215330","2007-06-21","erika.reyes@university.edu.co","75174 Moore Freeway Suite 141, Bryanbury, NC 58474","Female","Colombia","+57","3901411361","Pharmacy","Suspended","3","53","108","3.490129415827117","2022-08-29","Inactive","ADV0047","Anna Ross","False","Pending","Average","15","Single","0"
"STU000810","Michelle","Newman","CC","4799500177","2006-11-02","michelle.newman@university.edu.co","60649 Tracey Views Suite 358, Tannerstad, AS 80421","Female","Colombia","+57","3468909993","Pharmacy","Suspended","7","115","39","3.2780490024843942","2022-11-05","Inactive","ADV0003","Anna Perry","False","Paid","Average","16","Single","7"
"STU000811","Theresa","Rivera","CC","1827705766","2005-09-22","theresa.rivera@university.edu.co","64909 Luke Valleys Apt. 838, North Melissaside, WV 06415","Female","Colombia","+57","3760328300","Engineering","Withdrawn","6","111","62","2.998697451985845","2023-12-18","Inactive","ADV0045","Thomas Bowman","False","Paid","Poor","17","Single","4"
"STU000812","Melissa","Brown","CC","3025464694","2001-07-04","melissa.brown@university.edu.co","316 Richardson Lock Apt. 644, Davidmouth, NJ 60586","Female","Colombia","+57","3937009694","Music","Enrolled","5","90","73","3.9020607698797893","2023-07-14","Active","ADV0047","David Scott","False","Late","Average","16","Single","3"
"STU000813","Brian","Lang","TI","1753173897","2008-02-08","brian.lang@university.edu.co","1695 Wise Forks Apt. 536, Patriciatown, UT 34199","Male","Mexico","+52","7553635661","Architecture","Enrolled","4","90","78","4.002573218094853","2024-02-09","Active","ADV0043","Jasmine Aguirre","False","Late","Good","17","Single","3"
"STU000814","Brady","Kennedy","TI","269963586","2008-08-27","brady.kennedy@university.edu.co","4158 Kimberly Cliff, North Michaelbury, FM 25830","Male","Colombia","+57","3248983630","Economics","Enrolled","7","121","25","3.743143578713715","2021-06-28","Active","ADV0008","Nathan Marquez","False","Late","Average","20","Single","3"
"STU000815","Cory","Sparks","CC","500375463","2006-04-19","cory.sparks@university.edu.co","61561 Dickson Meadows Apt. 510, East Mark, AS 80246","Other","Colombia","+57","3364276587","Philosophy","Enrolled","8","138","9","2.9177039209232865","2022-03-29","Active","ADV0019","Richard Sanchez","False","Paid","Poor","20","Married","5"
"STU000816","Wanda","Ayala","CC","6999973421","2003-12-13","wanda.ayala@university.edu.co","4651 Terry Shoals Suite 115, Dixonbury, CT 22952","Female","Colombia","+57","3330376807","Sociology","Enrolled","4","54","93","3.3257014608379585","2024-12-01","Active","ADV0006","Jennifer Compton","False","Late","Average","20","Single","8"
"STU000817","Sara","Rodriguez","CC","8712797685","2001-04-09","sara.rodriguez@university.edu.co","41347 Brandon Expressway Apt. 214, Cochranhaven, OH 51450","Female","Colombia","+57","3396155068","Civil Engineering","Enrolled","6","95","73","3.5771935084967077","2022-05-19","Active","ADV0012","Kimberly Lewis","False","Late","Average","15","Single","3"
"STU000818","Samantha","Gonzalez","CC","7399375796","2004-06-05","samantha.gonzalez@university.edu.co","8465 Annette Flat Suite 437, West Robertchester, LA 65770","Other","Colombia","+57","3394114624","Information Technology","Enrolled","4","67","74","2.72795688352482","2022-04-07","Active","ADV0039","Jennifer Baker","False","Paid","Poor","19","Single","3"
"STU000819","Katherine","Gay","CC","5101184610","2004-03-12","katherine.gay@university.edu.co","43949 Simon Valley Apt. 177, Port Michaelview, AL 85914","Female","Colombia","+57","3308329727","Information Technology","Suspended","6","17","130","2.825447135072336","2021-09-11","Inactive","ADV0049","John Gutierrez PhD","False","Paid","Poor","20","Single","3"
"STU000820","Andrew","Meyer","CC","2565225053","2005-07-22","andrew.meyer@university.edu.co","09971 Michelle Villages, New Hannah, MS 23272","Male","Colombia","+57","3784635226","Pharmacy","Enrolled","7","84","92","3.8733542154632765","2023-03-08","Active","ADV0025","Melissa Phelps","False","Paid","Average","17","Single","4"
"STU000821","Lisa","Jenkins","TI","4270935818","2008-10-01","lisa.jenkins@university.edu.co","8225 Miller Run Apt. 486, South Paula, KS 85575","Female","Colombia","+57","3644619370","Music","Enrolled","6","110","38","3.026498946340589","2023-04-15","Active","ADV0009","Clinton Gomez","False","Paid","Average","20","Single","4"
"STU000822","John","Dodson","TI","9773822633","2008-08-24","john.dodson@university.edu.co","7198 Lauren Burg Suite 396, East David, WY 25348","Male","Argentina","+54","9916634287","Chemistry","Enrolled","3","56","97","4.184924717072395","2024-04-18","Active","ADV0027","Theresa Stanton","False","Paid","Good","17","Single","4"
"STU000823","Christine","Day","CC","2337777683","2000-02-29","christine.day@university.edu.co","961 Linda Drive, Cynthiaside, MD 02923","Female","Colombia","+57","3201204787","Pharmacy","Withdrawn","7","137","3","4.381154626116638","2022-08-26","Inactive","ADV0018","Rebecca Kane","False","Late","Good","16","Single","8"
"STU000824","Charles","Stephenson","CC","7566578314","2004-02-11","charles.stephenson@university.edu.co","17158 Taylor Islands, East Melaniestad, IA 44835","Male","Colombia","+57","3696178115","Pharmacy","Enrolled","6","102","71","3.158143919130967","2022-09-28","Active","ADV0008","Cheryl Reed","False","Pending","Average","15","Single","3"
"STU000825","Lori","Perez","CC","780649997","2004-10-06","lori.perez@university.edu.co","0853 David Port Apt. 085, East Jessica, IN 38550","Other","Colombia","+57","3655796123","History","Enrolled","5","95","58","3.9182062151135186","2022-06-23","Active","ADV0001","James Sweeney","False","Pending","Average","16","Single","2"
"STU000826","Alan","Collins","CC","4397712396","2006-10-25","alan.collins@university.edu.co","010 Maynard Glens, Jordanside, NJ 19509","Male","Colombia","+57","3352000020","Finance","Enrolled","3","49","130","3.0517546944884515","2022-06-18","Active","ADV0004","Lauren Cox","False","Paid","Average","18","Single","3"
"STU000827","Justin","Cole","CC","3608073088","2003-09-25","justin.cole@university.edu.co","5271 Rodriguez Street Apt. 357, Port Anthonychester, WI 68598","Male","Mexico","+52","3551210818","Philosophy","Suspended","6","107","47","2.6043949264131143","2024-02-23","Inactive","ADV0037","Troy White","False","Paid","Poor","18","Single","3"
"STU000828","Tyrone","Roth","CC","1571043999","1999-11-13","tyrone.roth@university.edu.co","317 Moore Mountain, Davistown, TX 98181","Male","Colombia","+57","3431416564","Chemistry","Withdrawn","7","125","35","3.405861176224933","2022-02-12","Inactive","ADV0030","Mrs. Maria Bautista","False","Late","Average","17","Single","0"
"STU000829","Michael","Obrien","TI","9609798534","2008-06-19","michael.obrien@university.edu.co","682 Bush Street, Williamschester, ME 44125","Male","Colombia","+57","3133912130","Psychology","Enrolled","2","25","153","3.8339996711420024","2023-04-21","Active","ADV0004","Bailey Gutierrez","False","Late","Average","18","Single","3"
"STU000830","Ricardo","Smith","CC","1965311414","2002-07-11","ricardo.smith@university.edu.co","302 Amy Hollow Suite 653, Meganview, IA 36835","Male","Colombia","+57","3977684564","Graphic Design","Suspended","6","103","60","3.745463544068888","2023-09-11","Inactive","ADV0001","Derrick Johnson","False","Paid","Average","17","Married","5"
"STU000831","Alec","Hamilton","CC","156629161","2006-02-06","alec.hamilton@university.edu.co","193 Fisher Springs Suite 746, Nguyenfort, MT 97997","Male","Colombia","+57","3780378110","Entrepreneurship","Enrolled","6","121","58","3.9386480848651324","2022-10-14","Active","ADV0047","Jamie Gallagher","False","Pending","Average","16","Single","3"
"STU000832","Stephen","Rodriguez","CC","9728402342","2005-03-28","stephen.rodriguez@university.edu.co","Unit 5501 Box 7436, DPO AE 39356","Male","Colombia","+57","3533797409","Anthropology","Enrolled","7","103","77","3.2256434294799496","2021-06-09","Active","ADV0011","Bobby Wilson","False","Late","Average","19","Single","3"
"STU000833","Matthew","Cooper","CC","1113894132","2003-11-04","matthew.cooper@university.edu.co","71098 Victoria Summit Suite 889, Melindaview, GA 48192","Male","Colombia","+57","3398005171","Music","Enrolled","7","124","29","3.5097966805905325","2024-07-02","Active","ADV0021","Jermaine Diaz","False","Paid","Average","15","Single","7"
"STU000834","Lauren","Murphy","CC","9666353839","2004-04-12","lauren.murphy@university.edu.co","512 Felicia Terrace, Ericfurt, PR 44091","Female","Colombia","+57","3761588827","Business Administration","Enrolled","7","133","46","3.932561685115933","2021-09-11","Active","ADV0035","Linda Williams","False","Pending","Average","18","Single","2"
"STU000835","Timothy","Kelly","CC","3852789374","2007-04-12","timothy.kelly@university.edu.co","952 Brett Knolls Suite 974, Oconnorview, KS 80644","Male","Colombia","+57","3381175117","Accounting","Enrolled","5","108","71","3.2382168449422144","2024-04-15","Active","ADV0015","Helen Zimmerman","False","Paid","Average","16","Single","4"
"STU000836","John","Lopez","TI","8443058344","2008-04-25","john.lopez@university.edu.co","91805 Francis Well, Annetteside, TX 81376","Male","Colombia","+57","3563820642","International Relations","Enrolled","8","149","0","3.261832496868923","2023-04-03","Active","ADV0043","Susan Cochran","False","Pending","Average","15","Single","2"
"STU000837","Carrie","Valencia","CC","5482981238","2007-05-02","carrie.valencia@university.edu.co","46750 John Path Apt. 173, Allenburgh, ME 43244","Female","Colombia","+57","3810206015","Economics","Enrolled","5","86","80","3.7994292113233934","2025-03-14","Active","ADV0042","Monique Benton","False","Paid","Average","16","Single","1"
"STU000838","Meghan","Mora","CC","8097587454","2004-03-30","meghan.mora@university.edu.co","39947 Curtis Views, East Jaclynchester, CO 12281","Female","Colombia","+57","3258055071","Economics","Enrolled","7","129","26","3.4084686815781002","2023-09-01","Active","ADV0033","Corey Rogers","False","Pending","Average","18","Single","6"
"STU000839","James","Gardner","CC","388319255","1999-06-09","james.gardner@university.edu.co","1943 Fisher Ville Suite 237, Lake Barbarahaven, TN 53326","Male","Colombia","+57","3158093010","Industrial Engineering","Enrolled","3","55","87","3.2748096035991243","2022-06-28","Active","ADV0027","William Torres","False","Paid","Average","19","Single","2"
"STU000840","Teresa","King","CC","5362787845","2002-01-27","teresa.king@university.edu.co","USNV Roberts, FPO AE 07790","Female","Mexico","+52","5971663616","International Relations","Enrolled","5","83","92","3.5533787913933197","2023-04-09","Active","ADV0029","Paul Rivera","False","Paid","Average","16","Single","3"
"STU000841","Felicia","Curtis","CC","4296988775","2005-03-20","felicia.curtis@university.edu.co","643 Jennifer Parkway, Carlashire, PW 56757","Female","Colombia","+57","3818286238","Cybersecurity","Withdrawn","3","57","113","2.9016315449446317","2023-01-09","Inactive","ADV0004","Charles Thomas","False","Paid","Poor","19","Single","2"
"STU000842","Jose","Schmidt","CC","1288483706","2002-03-28","jose.schmidt@university.edu.co","150 Warren Mount, Stephenton, CT 32444","Male","Colombia","+57","3977180469","International Relations","Enrolled","4","60","119","2.9334479270545977","2024-03-08","Active","ADV0048","Kyle Green","False","Late","Poor","18","Married","5"
"STU000843","Amy","Figueroa","CC","4556114729","2002-03-09","amy.figueroa@university.edu.co","838 Navarro Circle Apt. 165, Port Elijahville, TN 14059","Female","Colombia","+57","3644784988","Medicine","Suspended","6","93","64","3.3068560712097796","2022-02-05","Inactive","ADV0008","Nicole Alexander","False","Pending","Average","15","Single","1"
"STU000844","Teresa","Rodriguez","CC","7747863027","1999-11-28","teresa.rodriguez@university.edu.co","288 Alejandro Highway, Lake Sandy, WY 20248","Female","Colombia","+57","3884534579","Graphic Design","Suspended","5","82","64","3.488616391589184","2022-12-18","Inactive","ADV0035","Maria Vasquez","False","Late","Average","17","Single","1"
"STU000845","Grace","Smith","CC","218590155","2006-04-02","grace.smith@university.edu.co","64442 Campbell Forks Suite 930, North Diana, TX 79731","Female","Colombia","+57","3152027143","Biology","Enrolled","7","144","32","4.2330735031450875","2022-12-21","Active","ADV0016","Tyler Mueller","False","Paid","Good","20","Single","3"
"STU000846","Todd","Erickson","CC","4236497918","2003-01-08","todd.erickson@university.edu.co","6082 Carter Square, South Haleytown, RI 31456","Male","Peru","+51","9952726102","Business Administration","Enrolled","5","88","77","4.288177392350903","2024-11-13","Active","ADV0029","Edward Davis","False","Late","Good","19","Married","6"
"STU000847","Chad","Moyer","CC","7643788475","2004-04-15","chad.moyer@university.edu.co","42148 Cory Shoals, Ronniemouth, MI 09590","Male","Colombia","+57","3794565595","Biotechnology","Enrolled","4","0","146","3.599681666349878","2022-09-05","Active","ADV0010","Jon Williams","False","Paid","Average","15","Single","7"
"STU000848","Michele","Brown","TI","592279364","2008-03-18","michele.brown@university.edu.co","06168 Campbell Locks Suite 946, Allisonhaven, KY 01586","Female","Colombia","+57","3110729160","Business Administration","Enrolled","8","151","0","3.378202766870608","2023-08-31","Active","ADV0028","Diane Holt","False","Paid","Average","16","Single","1"
"STU000849","Todd","Hoffman","CC","784010063","2000-05-20","todd.hoffman@university.edu.co","3724 Jeremy Grove, East Amytown, DC 59648","Male","Colombia","+57","3170097096","Engineering","Withdrawn","6","112","59","3.210459235575287","2024-05-02","Inactive","ADV0013","Kimberly Williams","False","Late","Average","18","Single","3"
"STU000850","Tyler","Mason","CC","7490002936","2002-11-01","tyler.mason@university.edu.co","2116 Christopher Oval Apt. 576, East Josephbury, NY 59836","Male","Colombia","+57","3174062398","Computer Science","Enrolled","3","47","104","3.386913631308022","2021-04-16","Active","ADV0025","Kimberly Johnson","False","Late","Average","20","Single","3"
"STU000851","Brandon","Brown","CC","6612881405","2002-05-09","brandon.brown@university.edu.co","477 Christine Union Apt. 835, Michaelmouth, OH 27828","Male","Colombia","+57","3972476897","Psychology","Enrolled","3","63","117","2.5603654495149173","2022-04-14","Active","ADV0032","Keith Stokes","False","Paid","Poor","16","Single","2"
"STU000852","Nathan","Banks","TI","883731120","2008-11-07","nathan.banks@university.edu.co","538 Lisa Crossing Apt. 688, Halehaven, AS 45006","Male","Colombia","+57","3436860483","Chemistry","Enrolled","6","108","47","3.1869086622805813","2021-08-25","Active","ADV0044","Lisa Ramirez","False","Pending","Average","19","Single","1"
"STU000853","Anthony","Johnson","CC","952508652","2007-05-22","anthony.johnson@university.edu.co","684 Michael Square, South Donnachester, AL 91493","Male","USA","+1","9241061984","Philosophy","Enrolled","5","87","81","3.8840003416118654","2022-02-03","Active","ADV0004","Derrick Lloyd","False","Late","Average","15","Single","2"
"STU000854","Michelle","Bailey","TI","6343204342","2008-02-15","michelle.bailey@university.edu.co","00412 Angie Station, East Anthonyton, NE 22082","Female","Colombia","+57","3254285407","Architecture","Enrolled","6","114","54","3.0250915746643012","2024-09-13","Active","ADV0039","Jared Barnett","False","Paid","Average","18","Single","4"
"STU000855","Vincent","Bennett","CC","2281850244","2006-12-30","vincent.bennett@university.edu.co","4333 Barnett Rest Apt. 730, Williamsfurt, VI 65856","Male","Colombia","+57","3167320318","Political Science","Enrolled","8","155","1","3.7740843159641533","2023-05-06","Active","ADV0040","David Robles","False","Paid","Average","15","Single","1"
"STU000856","Scott","Wilkinson","CC","7874893912","2004-04-26","scott.wilkinson@university.edu.co","21552 Ellis Port, Mullinsberg, IN 29288","Male","Colombia","+57","3633705765","Mechanical Engineering","Withdrawn","1","10","135","2.723412700339629","2022-09-03","Inactive","ADV0006","Dr. Gregg Dyer II","False","Pending","Poor","16","Single","1"
"STU000857","Caitlin","Armstrong","CC","7138809117","2000-02-29","caitlin.armstrong@university.edu.co","6447 Cox Prairie, North Amy, UT 72702","Female","Colombia","+57","3173670607","Sociology","Withdrawn","5","98","44","3.697055497151567","2023-02-06","Inactive","ADV0028","William Marsh","False","Late","Average","16","Married","4"
"STU000858","Adam","Johnson","CC","8272501754","2003-12-01","adam.johnson@university.edu.co","241 Alexander River Apt. 985, Hannahmouth, KS 37185","Male","Colombia","+57","3432705447","Graphic Design","Withdrawn","3","0","176","3.814571345455825","2021-11-14","Inactive","ADV0021","Luke Watkins","False","Paid","Average","17","Single","1"
"STU000859","Steven","Gilbert","CC","7416247917","2002-03-26","steven.gilbert@university.edu.co","7454 Tony Dale, Port Seth, FL 52256","Male","Colombia","+57","3182901870","Marketing","Enrolled","2","25","130","3.752846573708033","2023-09-06","Active","ADV0043","Kevin Perez","False","Paid","Average","15","Single","3"
"STU000860","Kimberly","Compton","TI","4595658519","2008-07-30","kimberly.compton@university.edu.co","15485 Russo Meadow Suite 704, West Michelle, PR 16933","Female","Colombia","+57","3254668294","Philosophy","Suspended","1","0","152","3.9514580882769974","2022-01-31","Inactive","ADV0045","Taylor King","False","Pending","Average","18","Single","2"
"STU000861","Jamie","Martinez","CC","520175402","2003-10-21","jamie.martinez@university.edu.co","86518 Tammy Gardens Apt. 088, Port Michael, PW 58781","Female","Colombia","+57","3791706412","Software Engineering","Enrolled","2","54","113","3.0496246627816306","2022-04-09","Active","ADV0013","Ms. Alicia Martinez","False","Paid","Average","20","Single","2"
"STU000862","James","Carter","CC","1686576151","2003-04-25","james.carter@university.edu.co","06367 Shannon Lights Suite 259, Ashleyfort, FL 29633","Other","Colombia","+57","3298127277","Sociology","Enrolled","6","107","58","3.6083690468387983","2023-11-02","Active","ADV0022","Eric Mitchell","False","Pending","Average","16","Single","6"
"STU000863","Adam","Mason","CC","6716458355","2004-06-03","adam.mason@university.edu.co","30653 Velez Plains Suite 521, East Elijahtown, LA 29678","Male","Colombia","+57","3739006399","Finance","Suspended","4","72","89","3.151744933770665","2023-06-21","Inactive","ADV0029","Patrick Hill","False","Paid","Average","17","Single","2"
"STU000864","Christopher","Marks","CC","7148923745","2000-03-12","christopher.marks@university.edu.co","18308 Cabrera Loaf Apt. 111, Larrystad, CA 59142","Male","Colombia","+57","3751954837","Sociology","Suspended","5","90","62","3.321373301474971","2021-11-23","Inactive","ADV0010","Bradley Sanchez","False","Paid","Average","18","Single","4"
"STU000865","Valerie","Hernandez","CC","8819870174","2003-05-28","valerie.hernandez@university.edu.co","273 David Terrace Apt. 566, West Juan, WV 12302","Female","Colombia","+57","3524626596","Graphic Design","Enrolled","4","82","96","3.688213789189596","2024-12-08","Active","ADV0033","Danielle Thompson","False","Pending","Average","17","Single","2"
"STU000866","Charles","Choi","CC","3791612879","2004-01-30","charles.choi@university.edu.co","13125 Christensen Villages, East Christopher, WI 99780","Male","Chile","+56","9122356569","Mechanical Engineering","Enrolled","2","47","107","4.2619720847262546","2022-03-08","Active","ADV0011","Alexander Sandoval","False","Late","Good","19","Married","2"
"STU000867","Michelle","Christensen","CC","2156842969","2002-11-16","michelle.christensen@university.edu.co","82038 Snyder Corners Apt. 799, New Vincent, GU 72233","Female","Colombia","+57","3976765341","Graphic Design","Enrolled","6","126","24","3.4458761129447613","2022-08-23","Active","ADV0009","Lori Gardner","False","Paid","Average","20","Divorced","6"
"STU000868","Diamond","Jordan","CC","6711219415","2003-07-08","diamond.jordan@university.edu.co","3292 Marie Forges Apt. 743, North Tiffanyland, RI 74873","Female","Colombia","+57","3972412349","Mechanical Engineering","Enrolled","1","0","171","3.7353863479927187","2021-06-22","Active","ADV0032","Stephen Clark","False","Paid","Average","19","Single","1"
"STU000869","James","Hayes","CC","8118504839","2003-09-08","james.hayes@university.edu.co","4644 Gloria Camp Apt. 051, Cookton, MD 72370","Male","Colombia","+57","3281438808","Entrepreneurship","Enrolled","7","119","39","3.966832554544281","2024-04-28","Active","ADV0044","Steven Porter","False","Late","Average","20","Single","4"
"STU000870","Joseph","Ward","TI","8285179366","2008-06-08","joseph.ward@university.edu.co","798 Flynn Court, Matthewport, NH 33304","Male","Colombia","+57","3610663427","Finance","Enrolled","2","36","110","3.4694383298937295","2024-12-30","Active","ADV0031","Autumn Monroe","False","Paid","Average","19","Single","0"
"STU000871","Daniel","Miller","CC","487258604","2007-01-13","daniel.miller@university.edu.co","96035 Robert Pass Apt. 761, Josephburgh, NM 08619","Male","Colombia","+57","3181410813","Architecture","Enrolled","3","20","142","3.366134335531184","2023-08-30","Active","ADV0048","Michael Roberts","False","Late","Average","18","Single","4"
"STU000872","Jack","Ibarra","CC","6647392447","2005-08-07","jack.ibarra@university.edu.co","8071 Keith Drive, North Lisastad, MP 07418","Male","Peru","+51","9599457630","Pharmacy","Enrolled","6","108","69","3.3512490959266104","2023-01-10","Active","ADV0024","Ana Haynes MD","False","Pending","Average","16","Single","1"
"STU000873","Carol","Delacruz","CC","2527026908","2007-07-12","carol.delacruz@university.edu.co","9546 Harris Loaf, Quinnport, SD 84960","Female","Colombia","+57","3135197138","Graphic Design","Enrolled","2","36","113","3.377898804605545","2023-12-27","Active","ADV0041","Matthew Moody","False","Pending","Average","18","Single","2"
"STU000874","Jane","Sanchez","CC","4869998518","2004-09-10","jane.sanchez@university.edu.co","9033 Patrick Turnpike, East Danielle, IA 14116","Female","Colombia","+57","3296720049","Artificial Intelligence","Enrolled","7","129","21","3.8388736274809436","2025-03-10","Active","ADV0023","Debra Joyce","False","Paid","Average","19","Single","4"
"STU000875","Kurt","Brooks","CC","9330427190","2004-12-25","kurt.brooks@university.edu.co","339 Brian Mountain Suite 882, Lake Steven, GA 65069","Male","Colombia","+57","3389233771","Electrical Engineering","Enrolled","5","90","77","3.9581110078662958","2025-02-26","Active","ADV0010","Laura Barron","False","Paid","Average","19","Single","2"
"STU000876","Jay","Wilson","CC","6433218797","2001-08-24","jay.wilson@university.edu.co","9530 Nathan Plain, West Ryan, WV 75812","Male","Ecuador","+593","9991877073","Software Engineering","Withdrawn","1","25","116","3.811114650796326","2025-01-05","Inactive","ADV0038","Crystal Anderson","False","Paid","Average","16","Single","4"
"STU000877","Ann","Vaughn","CC","1976729845","2002-01-05","ann.vaughn@university.edu.co","6903 Smith Shoals, South Stephenmouth, MN 76553","Female","Colombia","+57","3143049824","Marketing","Enrolled","7","91","78","2.6684467224849104","2025-03-24","Active","ADV0010","Angela Holloway","False","Paid","Poor","19","Single","4"
"STU000878","Sean","Diaz","CC","2755019543","2004-07-06","sean.diaz@university.edu.co","2160 Curry Park, North Matthewview, CT 47954","Male","Colombia","+57","3720519677","Information Technology","Enrolled","7","135","38","3.709355647334427","2025-03-17","Active","ADV0014","Jeffrey Henry","False","Late","Average","19","Single","3"
